CellLine,InitialCondition,Day,R
793b,1250,14.75,204.61966960454
793b,1250,14.75,214.267735531956
793b,1250,14.75,218.845423251356
793b,1250,14.75,186.993996695459
793b,1250,15.0,180.795694244278
793b,1250,15.0,215.484602238776
793b,1250,15.0,212.650381341963
793b,1250,15.0,207.692048579421
793b,1250,15.0,219.598139719034
793b,1250,15.0,218.996202589131
793b,1250,15.0,187.570085759924
793b,1250,15.25,182.67444609496
793b,1250,15.25,221.325396648789
793b,1250,15.25,217.536534904592
793b,1250,15.25,211.134788693244
793b,1250,15.25,223.698430730159
793b,1250,15.25,222.942496206669
793b,1250,15.25,190.910367573219
793b,1250,15.5,183.796652932119
793b,1250,15.5,223.153063752828
793b,1250,15.5,214.640660658226
793b,1250,15.5,213.258289279231
793b,1250,15.5,225.782510560907
793b,1250,15.5,229.722729324796
793b,1250,15.5,201.002229108858
793b,1250,15.75,186.075335672645
793b,1250,15.75,228.248263467399
793b,1250,15.75,220.791396479033
793b,1250,15.75,215.12505171031
793b,1250,15.75,228.631659457412
793b,1250,15.75,231.462171733512
793b,1250,15.75,202.969192429813
793b,1250,16.0,187.75268091423
793b,1250,16.0,229.77246792917
793b,1250,16.0,223.607628603451
793b,1250,16.0,217.408096981855
793b,1250,16.0,231.034015598134
793b,1250,16.0,231.121900097927
793b,1250,16.0,197.434273428005
793b,1250,16.25,188.474706120875
793b,1250,16.25,233.030719953572
793b,1250,16.25,227.395770017327
793b,1250,16.25,219.638577348583
793b,1250,16.25,234.610421818672
793b,1250,16.25,234.361392146178
793b,1250,16.25,197.594947595705
793b,1250,16.5,190.217586979627
793b,1250,16.5,236.727051414097
793b,1250,16.5,231.050479267364
793b,1250,16.5,227.323248519733
793b,1250,16.5,237.332234581883
793b,1250,16.5,245.378561887206
793b,1250,16.5,201.008563463896
793b,1250,16.75,191.739645280986
793b,1250,16.75,238.814393243556
793b,1250,16.75,233.531283569403
793b,1250,16.75,224.751348819759
793b,1250,16.75,239.620887370696
793b,1250,16.75,241.546620226823
793b,1250,16.75,200.92010195979
793b,1250,17.0,195.625853396751
793b,1250,17.0,242.715644068484
793b,1250,17.0,239.864456644916
793b,1250,17.0,229.573518180861
793b,1250,17.0,244.834813568542
793b,1250,17.0,243.931070809123
793b,1250,17.0,204.93583788779
793b,1250,17.25,197.646329300819
793b,1250,17.25,243.86862252036
793b,1250,17.25,242.307373588556
793b,1250,17.25,231.055989856935
793b,1250,17.25,248.145946697668
793b,1250,17.25,248.253353992283
793b,1250,17.25,207.569787339753
793b,1250,17.5,198.19780121392
793b,1250,17.5,251.418540026209
793b,1250,17.5,245.099046440115
793b,1250,17.5,233.155944541858
793b,1250,17.5,248.04362607339
793b,1250,17.5,249.985713303368
793b,1250,17.5,212.034650737521
793b,1250,17.75,199.779762563468
793b,1250,17.75,247.915649857629
793b,1250,17.75,247.197848810232
793b,1250,17.75,242.234060181647
793b,1250,17.75,250.741110497553
793b,1250,17.75,252.370899194728
793b,1250,17.75,215.820104430201
793b,1250,18.0,202.537224097802
793b,1250,18.0,256.897084065108
793b,1250,18.0,249.975526597335
793b,1250,18.0,237.348261375367
793b,1250,18.0,254.185033787924
793b,1250,18.0,254.863300879729
793b,1250,18.0,226.719357756689
793b,1250,18.25,203.531265195087
793b,1250,18.25,252.853255484713
793b,1250,18.25,246.338830716958
793b,1250,18.25,252.20486037805
793b,1250,18.25,259.800757540647
793b,1250,18.25,227.596693343917
793b,1250,18.5,203.668376204922
793b,1250,18.5,255.634045044128
793b,1250,18.5,250.604350608807
793b,1250,18.5,262.48383009555
793b,1250,18.5,270.0302940648
793b,1250,18.5,224.480109969391
793b,1250,18.75,207.838667132303
793b,1250,18.75,260.381530703833
793b,1250,18.75,253.449949146167
793b,1250,18.75,266.543425849732
793b,1250,18.75,273.45414145038
793b,1250,18.75,232.649100648645
793b,1250,19.0,210.182769771836
793b,1250,19.0,261.272047834374
793b,1250,19.0,247.31075191031
793b,1250,19.0,267.991952606517
793b,1250,19.0,275.198470163198
793b,1250,19.0,234.491335961289
793b,1250,19.25,215.961204822714
793b,1250,19.25,267.797683576747
793b,1250,19.25,260.142549438092
793b,1250,19.25,272.663901044264
793b,1250,19.25,281.017672145053
793b,1250,19.25,234.019963340472
793b,1250,19.5,218.804839037934
793b,1250,19.5,269.277173741021
793b,1250,19.5,261.524542040261
793b,1250,19.5,275.811278064238
793b,1250,19.5,283.853474047889
793b,1250,19.5,235.005042587753
793b,1250,19.75,220.871827407797
793b,1250,19.75,280.760090439445
793b,1250,19.75,264.545421482076
793b,1250,19.75,277.847073791331
793b,1250,19.75,277.279981132734
793b,1250,19.75,237.439171154374
793b,1250,20.0,223.60193445176
793b,1250,20.0,283.101203304681
793b,1250,20.0,266.319536118494
793b,1250,20.0,280.135496720482
793b,1250,20.0,280.035828009194
793b,1250,20.0,239.38770796609
793b,1250,20.25,233.634510193442
793b,1250,20.25,277.10600867079
793b,1250,20.25,289.744173370036
793b,1250,20.25,246.359439852358
793b,1250,20.5,232.026284468172
793b,1250,20.5,280.207981442907
793b,1250,20.5,270.931333812529
793b,1250,20.5,284.16185644703
793b,1250,20.5,291.691416459334
793b,1250,20.5,248.207318825593
793b,1250,20.75,235.226328338188
793b,1250,20.75,283.491034324864
793b,1250,20.75,272.491595623174
793b,1250,20.75,285.783159509118
793b,1250,20.75,294.057754251507
793b,1250,20.75,251.160892272684
793b,1250,21.0,238.489950858856
793b,1250,21.0,293.513361247514
793b,1250,21.0,276.032081707651
793b,1250,21.0,280.660643535086
793b,1250,21.0,289.20041065747
793b,1250,21.0,298.789444876173
793b,1250,21.0,253.825250645245
793b,1250,21.25,249.406193802951
793b,1250,21.25,292.304330968712
793b,1250,21.25,281.667319955862
793b,1250,21.25,292.304330968712
793b,1250,21.25,288.80076184118
793b,1250,21.25,297.793724681726
793b,1250,21.25,257.942455126555
793b,1250,21.5,243.457121115161
793b,1250,21.5,290.841672963226
793b,1250,21.5,300.93974985418
793b,1250,21.5,299.714107004543
793b,1250,21.5,260.001001827831
793b,1250,21.75,254.060151165945
793b,1250,21.75,293.751146002671
793b,1250,21.75,287.280438575639
793b,1250,21.75,297.840591989799
793b,1250,21.75,301.496019360905
793b,1250,21.75,263.776581184475
793b,1250,22.0,257.267418798165
793b,1250,22.0,298.160076487026
793b,1250,22.0,289.05552816441
793b,1250,22.0,292.460664880558
793b,1250,22.0,296.533665526515
793b,1250,22.0,301.891461921589
793b,1250,22.0,267.612789220673
793b,1250,22.25,260.70791032084
793b,1250,22.25,300.310648170431
793b,1250,22.25,291.852386804469
793b,1250,22.25,303.099951762995
793b,1250,22.25,298.487643765811
793b,1250,22.25,311.036494467963
793b,1250,22.25,270.950013647936
793b,1250,22.5,262.56597656819
793b,1250,22.5,303.434774648713
793b,1250,22.5,311.342438265063
793b,1250,22.5,305.348816055455
793b,1250,22.5,271.418116309573
793b,1250,22.75,265.641881811334
793b,1250,22.75,307.201305953807
793b,1250,22.75,295.646270058477
793b,1250,22.75,298.32177108998
793b,1250,22.75,308.2984024809
793b,1250,22.75,274.806142049847
793b,1250,23.0,267.1807920474
793b,1250,23.0,309.235702449299
793b,1250,23.0,298.236665551733
793b,1250,23.0,306.825104734474
793b,1250,23.0,315.983995448645
793b,1250,23.0,276.70263851892
793b,1250,23.25,271.91333400153
793b,1250,23.25,313.321556283291
793b,1250,23.25,319.832949282352
793b,1250,23.25,283.240197266227
793b,1250,23.5,276.045861657333
793b,1250,23.5,318.109880256318
793b,1250,23.5,323.549764792979
793b,1250,23.5,287.708698019652
793b,1250,23.75,279.927027020578
793b,1250,23.75,322.201355682958
793b,1250,23.75,327.987721527341
793b,1250,23.75,290.776163119799
793b,1250,4.25,132.205511134322
793b,1250,4.25,131.888302659642
793b,1250,4.25,136.597032863821
793b,1250,4.25,135.599113735396
793b,1250,4.25,131.560676000482
793b,1250,4.25,130.980509324735
793b,1250,4.25,124.348881713558
793b,1250,4.5,132.30148293844
793b,1250,4.5,133.143087748222
793b,1250,4.5,135.045692004155
793b,1250,4.5,133.903584301219
793b,1250,4.5,129.890607371477
793b,1250,4.5,129.36184347692
793b,1250,4.5,126.233217770037
793b,1250,4.75,134.064634945546
793b,1250,4.75,135.767496220511
793b,1250,4.75,136.448268082171
793b,1250,4.75,139.028562904402
793b,1250,4.75,131.019265409085
793b,1250,4.75,133.647390688419
793b,1250,4.75,131.849802021361
793b,1250,5.0,140.183253830774
793b,1250,5.0,139.010302713787
793b,1250,5.0,138.745254153438
793b,1250,5.0,139.1563171475
793b,1250,5.0,133.066789475411
793b,1250,5.0,135.261708160154
793b,1250,5.0,134.819933306116
793b,1250,5.25,146.228155653493
793b,1250,5.25,141.157753332047
793b,1250,5.25,141.687292512759
793b,1250,5.25,140.752535585678
793b,1250,5.25,135.860951871425
793b,1250,5.25,139.575269180829
793b,1250,5.25,138.763549222361
793b,1250,5.5,145.182786154033
793b,1250,5.5,141.615608916735
793b,1250,5.5,139.201920964894
793b,1250,5.5,139.010302713787
793b,1250,5.5,135.636538396168
793b,1250,5.5,140.165144069054
793b,1250,5.5,137.79973407448
793b,1250,5.75,145.863129084584
793b,1250,5.75,141.920025357929
793b,1250,5.75,142.980378997178
793b,1250,5.75,141.651455249238
793b,1250,5.75,137.928638044783
793b,1250,5.75,143.379300563681
793b,1250,5.75,144.376202618915
793b,1250,6.0,150.901593215587
793b,1250,6.0,144.815124610558
793b,1250,6.0,143.131216834573
793b,1250,6.0,144.384988182466
793b,1250,6.0,140.779580359777
793b,1250,6.0,143.971221838993
793b,1250,6.0,146.349625228815
793b,1250,6.25,151.539505212724
793b,1250,6.25,146.262871540222
793b,1250,6.25,145.174037908146
793b,1250,6.25,145.723824070638
793b,1250,6.25,140.73449907934
793b,1250,6.25,145.810909393955
793b,1250,6.25,148.570422391286
793b,1250,6.5,152.691028936713
793b,1250,6.5,148.253993913854
793b,1250,6.5,146.314929925983
793b,1250,6.5,144.727440105356
793b,1250,6.5,143.281895879816
793b,1250,6.5,143.86537901318
793b,1250,6.5,146.912291747537
793b,1250,6.75,152.216457147681
793b,1250,6.75,150.615320413183
793b,1250,6.75,147.533051786228
793b,1250,6.75,146.427665037195
793b,1250,6.75,144.402579749236
793b,1250,6.75,143.741810131268
793b,1250,6.75,147.936867099094
793b,1250,7.0,155.826058063831
793b,1250,7.0,150.985681600692
793b,1250,7.0,146.167377567214
793b,1250,7.0,146.825870517052
793b,1250,7.0,144.059355583856
793b,1250,7.0,143.635809336341
793b,1250,7.0,147.91112024293
793b,1250,7.25,159.973994026006
793b,1250,7.25,149.948080289394
793b,1250,7.25,152.907014409906
793b,1250,7.25,147.257480296605
793b,1250,7.25,150.539462077671
793b,1250,7.25,145.802198835959
793b,1250,7.25,156.557445235667
793b,1250,7.5,160.6628086371
793b,1250,7.5,152.857201098599
793b,1250,7.5,151.447348926619
793b,1250,7.5,148.587518437144
793b,1250,7.5,149.43082749535
793b,1250,7.5,146.097892161858
793b,1250,7.5,149.998859697428
793b,1250,7.75,160.71809523824
793b,1250,7.75,152.458098243968
793b,1250,7.75,150.809026008355
793b,1250,7.75,152.224790216262
793b,1250,7.75,151.915973677124
793b,1250,7.75,146.063137063288
793b,1250,7.75,150.108828119895
793b,1250,8.0,159.417624770826
793b,1250,8.0,154.05655021186
793b,1250,8.0,152.03288846155
793b,1250,8.0,152.815672394674
793b,1250,8.0,153.321506338693
793b,1250,8.0,149.770211466555
793b,1250,8.0,148.920306682156
793b,1250,8.25,160.211852208259
793b,1250,8.25,154.180089748525
793b,1250,8.25,155.81790737531
793b,1250,8.25,154.204789907576
793b,1250,8.25,155.679362166127
793b,1250,8.25,150.201805657403
793b,1250,8.25,148.996989375083
793b,1250,8.5,160.797060089823
793b,1250,8.5,155.565177676945
793b,1250,8.5,156.727611474356
793b,1250,8.5,155.997022123663
793b,1250,8.5,156.889508280197
793b,1250,8.5,152.533002398493
793b,1250,8.5,154.155395956113
793b,1250,8.75,162.711747700184
793b,1250,8.75,157.261225269446
793b,1250,8.75,157.591795280819
793b,1250,8.75,157.945788364212
793b,1250,8.75,157.6159607889
793b,1250,8.75,153.932911528026
793b,1250,8.75,152.533002398493
793b,1250,9.0,164.973896530316
793b,1250,9.0,159.989871524469
793b,1250,9.0,160.251464225017
793b,1250,9.0,159.799346979585
793b,1250,9.0,160.116755312782
793b,1250,9.0,156.913771801201
793b,1250,9.0,155.940051527839
793b,1250,9.25,165.235285109244
793b,1250,9.25,162.125627105422
793b,1250,9.25,162.399421137995
793b,1250,9.25,162.078647070712
793b,1250,9.25,163.007923172017
793b,1250,9.25,157.985968554975
793b,1250,9.25,156.913771801201
793b,1250,9.5,164.635015759815
793b,1250,9.5,164.742923660247
793b,1250,9.5,163.427862839964
793b,1250,9.5,164.519327139855
793b,1250,9.5,163.109121099507
793b,1250,9.5,159.417624770826
793b,1250,9.5,160.180159516189
793b,1250,9.75,168.671720478111
793b,1250,9.75,166.703663602069
793b,1250,9.75,165.580598190388
793b,1250,9.75,167.220624552796
793b,1250,9.75,165.127698958236
793b,1250,9.75,163.311319083381
793b,1250,9.75,159.353907180635
793b,1250,10.0,169.56486802881
793b,1250,10.0,168.05350632962
793b,1250,10.0,167.508818484085
793b,1250,10.0,168.972463217643
793b,1250,10.0,165.096959575188
793b,1250,10.0,164.889239218575
793b,1250,10.0,161.419471183994
793b,1250,10.25,170.177573148745
793b,1250,10.25,168.242232503869
793b,1250,10.25,168.852234170474
793b,1250,10.25,170.259600989522
793b,1250,10.25,168.121481246177
793b,1250,10.25,166.085770829042
793b,1250,10.25,160.915424820663
793b,1250,10.5,173.281910136796
793b,1250,10.5,170.281968759724
793b,1250,10.5,169.804241218176
793b,1250,10.5,171.744155930173
793b,1250,10.5,170.877256995396
793b,1250,10.5,166.969941297476
793b,1250,10.5,161.427329182865
793b,1250,10.75,169.916322242055
793b,1250,10.75,171.477885293543
793b,1250,10.75,170.780662222838
793b,1250,10.75,172.658163119823
793b,1250,10.75,169.677107171866
793b,1250,10.75,168.468417281264
793b,1250,10.75,161.937625189796
793b,1250,11.0,176.374796015954
793b,1250,11.0,173.596605879909
793b,1250,11.0,173.735474414634
793b,1250,11.0,174.44271150733
793b,1250,11.0,172.231241904189
793b,1250,11.0,171.492688437233
793b,1250,11.0,165.695555437886
793b,1250,11.25,179.774830009341
793b,1250,11.25,176.468319693848
793b,1250,11.25,174.85697947834
793b,1250,11.25,176.971110350895
793b,1250,11.25,173.764703949179
793b,1250,11.25,173.625858792671
793b,1250,11.25,166.939541135742
793b,1250,11.5,178.804933162491
793b,1250,11.5,178.790690935138
793b,1250,11.5,177.279257363056
793b,1250,11.5,179.810150073199
793b,1250,11.5,178.157742391535
793b,1250,11.5,175.855874985241
793b,1250,11.5,169.677107171866
793b,1250,11.75,178.186246502127
793b,1250,11.75,181.741044653442
793b,1250,11.75,180.767610406016
793b,1250,11.75,182.41026659864
793b,1250,11.75,183.250305322404
793b,1250,11.75,179.159466048726
793b,1250,11.75,167.061146698115
793b,1250,12.0,178.164871079964
793b,1250,12.0,183.983079598462
793b,1250,12.0,183.589405751734
793b,1250,12.0,185.734004409709
793b,1250,12.0,187.39402232086
793b,1250,12.0,181.747962739133
793b,1250,12.0,169.482503944545
793b,1250,12.25,179.647655718719
793b,1250,12.25,186.627057877903
793b,1250,12.25,186.735843034055
793b,1250,12.25,190.504358709488
793b,1250,12.25,187.129701616253
793b,1250,12.25,184.75412842173
793b,1250,12.25,171.803269080964
793b,1250,12.5,179.774830009341
793b,1250,12.5,188.891734215871
793b,1250,12.5,191.46802406589
793b,1250,12.5,192.828824483549
793b,1250,12.5,189.910437654437
793b,1250,12.5,187.718855275708
793b,1250,12.5,171.677624670594
793b,1250,12.75,181.517334703278
793b,1250,12.75,191.275662756718
793b,1250,12.75,192.947228589516
793b,1250,12.75,195.476588071516
793b,1250,12.75,192.446630000005
793b,1250,12.75,190.030660154532
793b,1250,12.75,171.840209104759
793b,1250,13.0,182.451967852217
793b,1250,13.0,193.453113496476
793b,1250,13.0,195.418120537101
793b,1250,13.0,198.849977365961
793b,1250,13.0,195.852788610326
793b,1250,13.0,191.759482630607
793b,1250,13.0,172.488995908402
793b,1250,13.25,183.520213533434
793b,1250,13.25,195.950035722929
793b,1250,13.25,197.787519930163
793b,1250,13.25,200.572372612611
793b,1250,13.25,199.379122886768
793b,1250,13.25,193.682676669089
793b,1250,13.25,174.246150928325
793b,1250,13.5,184.286376375455
793b,1250,13.5,199.035018464384
793b,1250,13.5,200.204961232492
793b,1250,13.5,203.468854577293
793b,1250,13.5,201.506768655832
793b,1250,13.5,195.671245227438
793b,1250,13.5,176.648055929796
793b,1250,13.75,183.527151273175
793b,1250,13.75,201.771186312582
793b,1250,13.75,203.556208446911
793b,1250,13.75,207.184135248004
793b,1250,13.75,208.168219532453
793b,1250,13.75,199.50002153096
793b,1250,13.75,178.7126055656
793b,1250,14.0,184.774715735549
793b,1250,14.0,201.802656549524
793b,1250,14.0,202.631184686935
793b,1250,14.0,207.34953544184
793b,1250,14.0,205.331836344681
793b,1250,14.0,200.907506689875
793b,1250,14.0,180.929010954648
793b,1250,14.25,185.460366950421
793b,1250,14.25,205.220500235778
793b,1250,14.25,208.862115140208
793b,1250,14.25,211.914894914293
793b,1250,14.25,210.821953047448
793b,1250,14.25,203.20664598168
793b,1250,14.25,182.138626202667
793b,1250,14.5,186.334404424383
793b,1250,14.5,206.889866532974
793b,1250,14.5,209.541712702195
793b,1250,14.5,212.877036291837
793b,1250,14.5,211.086690309461
793b,1250,14.5,209.947141762772
793b,1250,14.5,183.09095108068
793b,1250,14.75,189.039547820303
793b,1250,14.75,210.381976107755
793b,1250,14.75,213.252393417292
793b,1250,14.75,217.361386779099
793b,1250,14.75,215.4433849306
793b,1250,14.75,210.689497442809
793b,1250,14.75,184.589174808973
793b,1250,15.0,191.607205359381
793b,1250,15.0,213.395191629097
793b,1250,15.0,217.063391275043
793b,1250,15.0,219.308916794212
793b,1250,15.0,218.026098921784
793b,1250,15.0,213.186856279172
793b,1250,15.0,186.89208947081
793b,1250,15.25,194.630606005545
793b,1250,15.25,217.419809565391
793b,1250,15.25,222.418103245594
793b,1250,15.25,223.777816805942
793b,1250,15.25,222.13828384105
793b,1250,15.25,219.30318360058
793b,1250,15.25,190.117491394044
793b,1250,15.5,195.671245227438
793b,1250,15.5,221.009702625643
793b,1250,15.5,224.366997004959
793b,1250,15.5,226.887282008863
793b,1250,15.5,225.923024648864
793b,1250,15.5,220.538309189355
793b,1250,15.5,191.269006072422
793b,1250,15.75,197.202701694781
793b,1250,15.75,226.618599662381
793b,1250,15.75,227.027112320697
793b,1250,15.75,228.603882604367
793b,1250,15.75,228.676067564992
793b,1250,15.75,224.134919216621
793b,1250,15.75,195.034553432984
793b,1250,16.0,198.983995347312
793b,1250,16.0,229.678523588286
793b,1250,16.0,236.039755421404
793b,1250,16.0,230.951610734828
793b,1250,16.0,230.80312509047
793b,1250,16.0,226.422502025979
793b,1250,16.0,195.820443450042
793b,1250,16.25,202.21108781529
793b,1250,16.25,227.535287841421
793b,1250,16.25,238.042477024385
793b,1250,16.25,239.536121123397
793b,1250,16.25,233.86260531603
793b,1250,16.25,228.142530005121
793b,1250,16.25,198.562514287798
793b,1250,16.5,203.543698107073
793b,1250,16.5,230.114665821174
793b,1250,16.5,239.239202740005
793b,1250,16.5,241.851169245387
793b,1250,16.5,235.797635105284
793b,1250,16.5,235.803034756413
793b,1250,16.5,198.319500263535
793b,1250,16.75,208.107199525615
793b,1250,16.75,233.764858063708
793b,1250,16.75,241.935190160147
793b,1250,16.75,244.954003780851
793b,1250,16.75,237.893065135013
793b,1250,16.75,238.154374183747
793b,1250,16.75,200.92010195979
793b,1250,17.0,209.396286619304
793b,1250,17.0,244.346984866748
793b,1250,17.0,247.31075191031
793b,1250,17.0,251.352886463858
793b,1250,17.0,242.574359580923
793b,1250,17.0,236.335373328803
793b,1250,17.0,207.28213198426
793b,1250,17.25,212.799566907894
793b,1250,17.25,240.70433003426
793b,1250,17.25,250.614511755087
793b,1250,17.25,253.369809528913
793b,1250,17.25,244.549535307395
793b,1250,17.25,241.546620226823
793b,1250,17.25,208.971511073872
793b,1250,17.5,211.249034968887
793b,1250,17.5,243.144045187528
793b,1250,17.5,253.785243255755
793b,1250,17.5,256.298542252951
793b,1250,17.5,254.668953603928
793b,1250,17.5,249.11081741652
793b,1250,17.5,209.517482031453
793b,1250,17.75,213.407049877949
793b,1250,17.75,246.148098248972
793b,1250,17.75,256.442133507078
793b,1250,17.75,251.670801684526
793b,1250,17.75,249.370583300489
793b,1250,17.75,252.1293749961
793b,1250,17.75,211.75313591076
793b,1250,18.0,213.840802826181
793b,1250,18.0,248.360714837016
793b,1250,18.0,259.663927069412
793b,1250,18.0,262.261268898762
793b,1250,18.0,252.632289840701
793b,1250,18.0,246.730109919755
793b,1250,18.0,214.788463840832
793b,1250,18.25,224.824770724887
793b,1250,18.25,253.104150088116
793b,1250,18.25,253.720202110879
793b,1250,18.25,259.287255606603
793b,1250,18.25,255.455237208596
793b,1250,18.25,256.417369289219
793b,1250,18.25,228.909034024155
793b,1250,18.5,226.870516222557
793b,1250,18.5,255.951679389919
793b,1250,18.5,264.88583783337
793b,1250,18.5,262.014283394415
793b,1250,18.5,260.917157281447
793b,1250,18.5,260.108408815442
793b,1250,18.5,223.130311201558
793b,1250,18.75,230.434393221453
793b,1250,18.75,266.457727219618
793b,1250,18.75,268.630562455799
793b,1250,18.75,273.746390593891
793b,1250,18.75,270.53275871621
793b,1250,18.75,267.285313895286
793b,1250,18.75,234.025336000136
793b,1250,19.0,232.916292981286
793b,1250,19.0,261.641056473506
793b,1250,19.0,270.152507267871
793b,1250,19.0,275.631701554514
793b,1250,19.0,265.431562616816
793b,1250,19.0,269.489157268182
793b,1250,19.0,235.345042285768
793b,1250,19.25,237.294745093507
793b,1250,19.25,273.611880748093
793b,1250,19.25,275.663919643985
793b,1250,19.25,281.107990787652
793b,1250,19.25,270.373223024135
793b,1250,19.25,265.082240856434
793b,1250,19.25,234.361392146178
793b,1250,19.5,238.88349284847
793b,1250,19.5,276.858527001565
793b,1250,19.5,278.093618501748
793b,1250,19.5,281.550161590634
793b,1250,19.5,270.180666213696
793b,1250,19.5,267.427707519016
793b,1250,19.5,243.38931999265
793b,1250,19.75,240.303239418918
793b,1250,19.75,272.798878313953
793b,1250,19.75,281.468975540922
793b,1250,19.75,283.32980742283
793b,1250,19.75,280.850491917696
793b,1250,19.75,278.490459228712
793b,1250,19.75,245.730051245489
793b,1250,20.0,242.003332915138
793b,1250,20.0,274.838514824539
793b,1250,20.0,284.469904541394
793b,1250,20.0,285.898583239617
793b,1250,20.0,284.17076166737
793b,1250,20.0,280.628942389931
793b,1250,20.0,247.38262514722
793b,1250,20.25,244.097521472545
793b,1250,20.25,276.812706853474
793b,1250,20.25,286.133796478693
793b,1250,20.25,288.827102697454
793b,1250,20.25,286.439723882141
793b,1250,20.25,275.507355225484
793b,1250,20.25,249.523200405096
793b,1250,20.5,245.404440054152
793b,1250,20.5,285.360878289672
793b,1250,20.5,290.391782184944
793b,1250,20.5,290.155687387922
793b,1250,20.5,288.268470353382
793b,1250,20.5,277.490496835856
793b,1250,20.5,250.948584029335
793b,1250,20.75,246.920392816039
793b,1250,20.75,287.920377779334
793b,1250,20.75,286.116052331813
793b,1250,20.75,292.937641716695
793b,1250,20.75,290.824161334113
793b,1250,20.75,288.721614605471
793b,1250,20.75,252.662464394108
793b,1250,21.0,248.855960753013
793b,1250,21.0,284.621538889688
793b,1250,21.0,290.299965991407
793b,1250,21.0,295.31549722015
793b,1250,21.0,292.404226657517
793b,1250,21.0,292.026294256455
793b,1250,21.0,255.057437668292
793b,1250,21.25,258.546978949808
793b,1250,21.25,292.781616851563
793b,1250,21.25,292.499680890796
793b,1250,21.25,298.360073997998
793b,1250,21.25,295.246721500693
793b,1250,21.25,295.487366484723
793b,1250,21.25,260.284020071968
793b,1250,21.5,259.375384760504
793b,1250,21.5,287.21860490733
793b,1250,21.5,302.059589542936
793b,1250,21.5,301.639094781521
793b,1250,21.5,292.75128261814
793b,1250,21.5,297.976930180489
793b,1250,21.5,262.85107700682
793b,1250,21.75,262.043377604238
793b,1250,21.75,290.680142914227
793b,1250,21.75,299.027238833825
793b,1250,21.75,303.902959326564
793b,1250,21.75,293.5436709477
793b,1250,21.75,302.475342996711
793b,1250,21.75,265.579744402824
793b,1250,22.0,264.938526571174
793b,1250,22.0,295.71064719059
793b,1250,22.0,300.762582548783
793b,1250,22.0,299.22245480883
793b,1250,22.0,296.995580936082
793b,1250,22.0,295.268229109341
793b,1250,22.0,267.470434625408
793b,1250,22.25,268.701471485914
793b,1250,22.25,295.903748337241
793b,1250,22.25,304.83294247837
793b,1250,22.25,307.601831769053
793b,1250,22.25,300.175369944955
793b,1250,22.25,301.773716853489
793b,1250,22.25,268.644781305328
793b,1250,22.5,268.970601465949
793b,1250,22.5,305.307219596181
793b,1250,22.5,307.329400504699
793b,1250,22.5,300.124624890199
793b,1250,22.5,298.887119833789
793b,1250,22.5,308.421913177451
793b,1250,22.5,275.424387960989
793b,1250,22.75,270.128999958646
793b,1250,22.75,307.11866103003
793b,1250,22.75,310.374684080338
793b,1250,22.75,301.887297071363
793b,1250,22.75,300.378264436729
793b,1250,22.75,305.411148010114
793b,1250,22.75,271.707869353771
793b,1250,23.0,272.281891184692
793b,1250,23.0,309.289069325945
793b,1250,23.0,312.457492513979
793b,1250,23.0,305.677010412566
793b,1250,23.0,309.887670674361
793b,1250,23.0,312.238031892567
793b,1250,23.0,279.086857840915
793b,1250,23.25,277.270854598494
793b,1250,23.25,306.121022394139
793b,1250,23.25,318.077958598125
793b,1250,23.25,310.284728860337
793b,1250,23.25,305.494254865295
793b,1250,23.25,309.822129768847
793b,1250,23.25,280.053957397792
793b,1250,23.5,281.825036594232
793b,1250,23.5,313.414702375159
793b,1250,23.5,324.587735815821
793b,1250,23.5,312.445318450834
793b,1250,23.5,307.25088223768
793b,1250,23.5,312.74983319703
793b,1250,23.5,281.401340312495
793b,1250,23.75,286.988717365531
793b,1250,23.75,318.679928001267
793b,1250,23.75,329.693778863803
793b,1250,23.75,319.074025889015
793b,1250,23.75,316.092419235553
793b,1250,23.75,313.374227349635
793b,1250,23.75,281.789004541699
793b,2500,4.25,147.962598718637
793b,2500,4.25,147.446994394374
793b,2500,4.25,147.962598718637
793b,2500,4.25,147.679239650422
793b,2500,4.25,151.363517016083
793b,2500,4.25,148.14264862763
793b,2500,4.25,159.058922580656
793b,2500,4.5,149.710871354725
793b,2500,4.5,146.314929925983
793b,2500,4.5,148.365244910355
793b,2500,4.5,149.175780147371
793b,2500,4.5,151.178912652685
793b,2500,4.5,148.8179838027
793b,2500,4.5,157.390318945681
793b,2500,4.75,152.233133283384
793b,2500,4.75,146.384312308334
793b,2500,4.75,149.337359289731
793b,2500,4.75,151.422198971369
793b,2500,4.75,152.732591531779
793b,2500,4.75,150.404488357424
793b,2500,4.75,159.034976332072
793b,2500,5.0,154.591168328201
793b,2500,5.0,151.472484198876
793b,2500,5.0,151.271232473542
793b,2500,5.0,153.114400631876
793b,2500,5.0,154.541897869232
793b,2500,5.0,151.966095515817
793b,2500,5.0,158.170657916616
793b,2500,5.25,155.654896000337
793b,2500,5.25,151.832390028434
793b,2500,5.25,152.533002398493
793b,2500,5.25,156.070238018275
793b,2500,5.25,156.192174655666
793b,2500,5.25,155.581494877586
793b,2500,5.25,161.859216776768
793b,2500,5.5,155.352887863923
793b,2500,5.5,154.730687904652
793b,2500,5.5,155.132131100777
793b,2500,5.5,156.192174655666
793b,2500,5.5,157.059304611478
793b,2500,5.5,158.731397974175
793b,2500,5.5,164.827646465458
